zone_id,name,zone_type,capacity,timestamp,headcount,utilization_pct
ZN-05,Cafeteria,common_area,60,2026-07-28 19:30:00,2,3.3
ZN-05,Cafeteria,common_area,60,2026-07-28 19:45:00,2,3.3
ZN-05,Cafeteria,common_area,60,2026-07-28 20:00:00,2,3.3
ZN-05,Cafeteria,common_area,60,2026-07-28 20:15:00,5,8.3
ZN-05,Cafeteria,common_area,60,2026-07-28 20:30:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-28 20:45:00,3,5.0
ZN-05,Cafeteria,common_area,60,2026-07-28 21:00:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-28 21:15:00,4,6.7
ZN-05,Cafeteria,common_area,60,2026-07-28 21:30:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-28 21:45:00,3,5.0
ZN-05,Cafeteria,common_area,60,2026-07-28 22:00:00,5,8.3
ZN-05,Cafeteria,common_area,60,2026-07-28 22:15:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-28 22:30:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-28 22:45:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-28 23:00:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-28 23:15:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-28 23:30:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-28 23:45:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-29 00:00:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-29 00:15:00,3,5.0
ZN-05,Cafeteria,common_area,60,2026-07-29 00:30:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-29 00:45:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-29 01:00:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-29 01:15:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-29 01:30:00,2,3.3
ZN-05,Cafeteria,common_area,60,2026-07-29 01:45:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-29 02:00:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-29 02:15:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-29 02:30:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-29 02:45:00,1,1.7
ZN-05,Cafeteria,common_area,60,2026-07-29 03:00:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-29 03:15:00,3,5.0
ZN-05,Cafeteria,common_area,60,2026-07-29 03:30:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-29 03:45:00,3,5.0
ZN-05,Cafeteria,common_area,60,2026-07-29 04:00:00,5,8.3
ZN-05,Cafeteria,common_area,60,2026-07-29 04:15:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-29 04:30:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-29 04:45:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-29 05:00:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-29 05:15:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-29 05:30:00,2,3.3
ZN-05,Cafeteria,common_area,60,2026-07-29 05:45:00,24,40.0
ZN-05,Cafeteria,common_area,60,2026-07-29 06:00:00,45,75.0
ZN-05,Cafeteria,common_area,60,2026-07-29 06:15:00,60,100.0
ZN-05,Cafeteria,common_area,60,2026-07-29 06:30:00,55,91.7
ZN-05,Cafeteria,common_area,60,2026-07-29 06:45:00,60,100.0
ZN-05,Cafeteria,common_area,60,2026-07-29 07:00:00,60,100.0
ZN-05,Cafeteria,common_area,60,2026-07-29 07:15:00,60,100.0
ZN-05,Cafeteria,common_area,60,2026-07-29 07:30:00,58,96.7
ZN-05,Cafeteria,common_area,60,2026-07-29 07:45:00,60,100.0
ZN-05,Cafeteria,common_area,60,2026-07-29 08:00:00,54,90.0
ZN-05,Cafeteria,common_area,60,2026-07-29 08:15:00,58,96.7
ZN-05,Cafeteria,common_area,60,2026-07-29 08:30:00,50,83.3
ZN-05,Cafeteria,common_area,60,2026-07-29 08:45:00,47,78.3
ZN-05,Cafeteria,common_area,60,2026-07-29 09:00:00,60,100.0
ZN-05,Cafeteria,common_area,60,2026-07-29 09:15:00,60,100.0
ZN-05,Cafeteria,common_area,60,2026-07-29 09:30:00,50,83.3
ZN-05,Cafeteria,common_area,60,2026-07-29 09:45:00,50,83.3
ZN-05,Cafeteria,common_area,60,2026-07-29 10:00:00,36,60.0
ZN-05,Cafeteria,common_area,60,2026-07-29 10:15:00,40,66.7
ZN-05,Cafeteria,common_area,60,2026-07-29 10:30:00,19,31.7
ZN-05,Cafeteria,common_area,60,2026-07-29 10:45:00,24,40.0
ZN-05,Cafeteria,common_area,60,2026-07-29 11:00:00,60,100.0
ZN-05,Cafeteria,common_area,60,2026-07-29 11:15:00,45,75.0
ZN-05,Cafeteria,common_area,60,2026-07-29 11:30:00,51,85.0
ZN-05,Cafeteria,common_area,60,2026-07-29 11:45:00,47,78.3
ZN-05,Cafeteria,common_area,60,2026-07-29 12:00:00,60,100.0
ZN-05,Cafeteria,common_area,60,2026-07-29 12:15:00,60,100.0
ZN-05,Cafeteria,common_area,60,2026-07-29 12:30:00,60,100.0
ZN-05,Cafeteria,common_area,60,2026-07-29 12:45:00,60,100.0
ZN-05,Cafeteria,common_area,60,2026-07-29 13:00:00,50,83.3
ZN-05,Cafeteria,common_area,60,2026-07-29 13:15:00,60,100.0
ZN-05,Cafeteria,common_area,60,2026-07-29 13:30:00,60,100.0
ZN-05,Cafeteria,common_area,60,2026-07-29 13:45:00,49,81.7
ZN-05,Cafeteria,common_area,60,2026-07-29 14:00:00,48,80.0
ZN-05,Cafeteria,common_area,60,2026-07-29 14:15:00,55,91.7
ZN-05,Cafeteria,common_area,60,2026-07-29 14:30:00,60,100.0
ZN-05,Cafeteria,common_area,60,2026-07-29 14:45:00,60,100.0
ZN-05,Cafeteria,common_area,60,2026-07-29 15:00:00,45,75.0
ZN-05,Cafeteria,common_area,60,2026-07-29 15:15:00,33,55.0
ZN-05,Cafeteria,common_area,60,2026-07-29 15:30:00,17,28.3
ZN-05,Cafeteria,common_area,60,2026-07-29 15:45:00,32,53.3
ZN-05,Cafeteria,common_area,60,2026-07-29 16:00:00,16,26.7
ZN-05,Cafeteria,common_area,60,2026-07-29 16:15:00,5,8.3
ZN-05,Cafeteria,common_area,60,2026-07-29 16:30:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-29 16:45:00,2,3.3
ZN-05,Cafeteria,common_area,60,2026-07-29 17:00:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-29 17:15:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-29 17:30:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-29 17:45:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-29 18:00:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-29 18:15:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-29 18:30:00,6,10.0
ZN-05,Cafeteria,common_area,60,2026-07-29 18:45:00,2,3.3
ZN-05,Cafeteria,common_area,60,2026-07-29 19:00:00,11,18.3
ZN-05,Cafeteria,common_area,60,2026-07-29 19:15:00,9,15.0
ZN-05,Cafeteria,common_area,60,2026-07-29 19:30:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-29 19:45:00,6,10.0
ZN-05,Cafeteria,common_area,60,2026-07-29 20:00:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-29 20:15:00,8,13.3
ZN-05,Cafeteria,common_area,60,2026-07-29 20:30:00,10,16.7
ZN-05,Cafeteria,common_area,60,2026-07-29 20:45:00,3,5.0
ZN-05,Cafeteria,common_area,60,2026-07-29 21:00:00,4,6.7
ZN-05,Cafeteria,common_area,60,2026-07-29 21:15:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-29 21:30:00,5,8.3
ZN-05,Cafeteria,common_area,60,2026-07-29 21:45:00,4,6.7
ZN-05,Cafeteria,common_area,60,2026-07-29 22:00:00,2,3.3
ZN-05,Cafeteria,common_area,60,2026-07-29 22:15:00,3,5.0
ZN-05,Cafeteria,common_area,60,2026-07-29 22:30:00,7,11.7
ZN-05,Cafeteria,common_area,60,2026-07-29 22:45:00,2,3.3
ZN-05,Cafeteria,common_area,60,2026-07-29 23:00:00,2,3.3
ZN-05,Cafeteria,common_area,60,2026-07-29 23:15:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-29 23:30:00,7,11.7
ZN-05,Cafeteria,common_area,60,2026-07-29 23:45:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-30 00:00:00,2,3.3
ZN-05,Cafeteria,common_area,60,2026-07-30 00:15:00,7,11.7
ZN-05,Cafeteria,common_area,60,2026-07-30 00:30:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-30 00:45:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-30 01:00:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-30 01:15:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-30 01:30:00,8,13.3
ZN-05,Cafeteria,common_area,60,2026-07-30 01:45:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-30 02:00:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-30 02:15:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-30 02:30:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-30 02:45:00,8,13.3
ZN-05,Cafeteria,common_area,60,2026-07-30 03:00:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-30 03:15:00,9,15.0
ZN-05,Cafeteria,common_area,60,2026-07-30 03:30:00,8,13.3
ZN-05,Cafeteria,common_area,60,2026-07-30 03:45:00,3,5.0
ZN-05,Cafeteria,common_area,60,2026-07-30 04:00:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-30 04:15:00,3,5.0
ZN-05,Cafeteria,common_area,60,2026-07-30 04:30:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-30 04:45:00,7,11.7
ZN-05,Cafeteria,common_area,60,2026-07-30 05:00:00,3,5.0
ZN-05,Cafeteria,common_area,60,2026-07-30 05:15:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-30 05:30:00,1,1.7
ZN-05,Cafeteria,common_area,60,2026-07-30 05:45:00,26,43.3
ZN-05,Cafeteria,common_area,60,2026-07-30 06:00:00,49,81.7
ZN-05,Cafeteria,common_area,60,2026-07-30 06:15:00,60,100.0
ZN-05,Cafeteria,common_area,60,2026-07-30 06:30:00,54,90.0
ZN-05,Cafeteria,common_area,60,2026-07-30 06:45:00,59,98.3
ZN-05,Cafeteria,common_area,60,2026-07-30 07:00:00,50,83.3
ZN-05,Cafeteria,common_area,60,2026-07-30 07:15:00,60,100.0
ZN-05,Cafeteria,common_area,60,2026-07-30 07:30:00,55,91.7
ZN-05,Cafeteria,common_area,60,2026-07-30 07:45:00,53,88.3
ZN-05,Cafeteria,common_area,60,2026-07-30 08:00:00,57,95.0
ZN-05,Cafeteria,common_area,60,2026-07-30 08:15:00,49,81.7
ZN-05,Cafeteria,common_area,60,2026-07-30 08:30:00,43,71.7
ZN-05,Cafeteria,common_area,60,2026-07-30 08:45:00,42,70.0
ZN-05,Cafeteria,common_area,60,2026-07-30 09:00:00,60,100.0
ZN-05,Cafeteria,common_area,60,2026-07-30 09:15:00,60,100.0
ZN-05,Cafeteria,common_area,60,2026-07-30 09:30:00,46,76.7
ZN-05,Cafeteria,common_area,60,2026-07-30 09:45:00,43,71.7
ZN-05,Cafeteria,common_area,60,2026-07-30 10:00:00,36,60.0
ZN-05,Cafeteria,common_area,60,2026-07-30 10:15:00,36,60.0
ZN-05,Cafeteria,common_area,60,2026-07-30 10:30:00,24,40.0
ZN-05,Cafeteria,common_area,60,2026-07-30 10:45:00,22,36.7
ZN-05,Cafeteria,common_area,60,2026-07-30 11:00:00,42,70.0
ZN-05,Cafeteria,common_area,60,2026-07-30 11:15:00,50,83.3
ZN-05,Cafeteria,common_area,60,2026-07-30 11:30:00,46,76.7
ZN-05,Cafeteria,common_area,60,2026-07-30 11:45:00,53,88.3
ZN-05,Cafeteria,common_area,60,2026-07-30 12:00:00,60,100.0
ZN-05,Cafeteria,common_area,60,2026-07-30 12:15:00,50,83.3
ZN-05,Cafeteria,common_area,60,2026-07-30 12:30:00,60,100.0
ZN-05,Cafeteria,common_area,60,2026-07-30 12:45:00,52,86.7
ZN-05,Cafeteria,common_area,60,2026-07-30 13:00:00,60,100.0
ZN-05,Cafeteria,common_area,60,2026-07-30 13:15:00,59,98.3
ZN-05,Cafeteria,common_area,60,2026-07-30 13:30:00,60,100.0
ZN-05,Cafeteria,common_area,60,2026-07-30 13:45:00,60,100.0
ZN-05,Cafeteria,common_area,60,2026-07-30 14:00:00,60,100.0
ZN-05,Cafeteria,common_area,60,2026-07-30 14:15:00,60,100.0
ZN-05,Cafeteria,common_area,60,2026-07-30 14:30:00,60,100.0
ZN-05,Cafeteria,common_area,60,2026-07-30 14:45:00,43,71.7
ZN-05,Cafeteria,common_area,60,2026-07-30 15:00:00,49,81.7
ZN-05,Cafeteria,common_area,60,2026-07-30 15:15:00,35,58.3
ZN-05,Cafeteria,common_area,60,2026-07-30 15:30:00,28,46.7
ZN-05,Cafeteria,common_area,60,2026-07-30 15:45:00,25,41.7
ZN-05,Cafeteria,common_area,60,2026-07-30 16:00:00,25,41.7
ZN-05,Cafeteria,common_area,60,2026-07-30 16:15:00,7,11.7
ZN-05,Cafeteria,common_area,60,2026-07-30 16:30:00,7,11.7
ZN-05,Cafeteria,common_area,60,2026-07-30 16:45:00,5,8.3
ZN-05,Cafeteria,common_area,60,2026-07-30 17:00:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-30 17:15:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-30 17:30:00,3,5.0
ZN-05,Cafeteria,common_area,60,2026-07-30 17:45:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-30 18:00:00,1,1.7
ZN-05,Cafeteria,common_area,60,2026-07-30 18:15:00,3,5.0
ZN-05,Cafeteria,common_area,60,2026-07-30 18:30:00,5,8.3
ZN-05,Cafeteria,common_area,60,2026-07-30 18:45:00,3,5.0
ZN-05,Cafeteria,common_area,60,2026-07-30 19:00:00,7,11.7
ZN-05,Cafeteria,common_area,60,2026-07-30 19:15:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-30 19:30:00,4,6.7
ZN-05,Cafeteria,common_area,60,2026-07-30 19:45:00,17,28.3
ZN-05,Cafeteria,common_area,60,2026-07-30 20:00:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-30 20:15:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-30 20:30:00,7,11.7
ZN-05,Cafeteria,common_area,60,2026-07-30 20:45:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-30 21:00:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-30 21:15:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-30 21:30:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-30 21:45:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-30 22:00:00,4,6.7
ZN-05,Cafeteria,common_area,60,2026-07-30 22:15:00,1,1.7
ZN-05,Cafeteria,common_area,60,2026-07-30 22:30:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-30 22:45:00,1,1.7
ZN-05,Cafeteria,common_area,60,2026-07-30 23:00:00,2,3.3
ZN-05,Cafeteria,common_area,60,2026-07-30 23:15:00,5,8.3
ZN-05,Cafeteria,common_area,60,2026-07-30 23:30:00,1,1.7
ZN-05,Cafeteria,common_area,60,2026-07-30 23:45:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-31 00:00:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-31 00:15:00,3,5.0
ZN-05,Cafeteria,common_area,60,2026-07-31 00:30:00,2,3.3
ZN-05,Cafeteria,common_area,60,2026-07-31 00:45:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-31 01:00:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-31 01:15:00,10,16.7
ZN-05,Cafeteria,common_area,60,2026-07-31 01:30:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-31 01:45:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-31 02:00:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-31 02:15:00,1,1.7
ZN-05,Cafeteria,common_area,60,2026-07-31 02:30:00,1,1.7
ZN-05,Cafeteria,common_area,60,2026-07-31 02:45:00,7,11.7
ZN-05,Cafeteria,common_area,60,2026-07-31 03:00:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-31 03:15:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-31 03:30:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-31 03:45:00,7,11.7
ZN-05,Cafeteria,common_area,60,2026-07-31 04:00:00,4,6.7
ZN-05,Cafeteria,common_area,60,2026-07-31 04:15:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-31 04:30:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-31 04:45:00,4,6.7
ZN-05,Cafeteria,common_area,60,2026-07-31 05:00:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-31 05:15:00,1,1.7
ZN-05,Cafeteria,common_area,60,2026-07-31 05:30:00,8,13.3
ZN-05,Cafeteria,common_area,60,2026-07-31 05:45:00,35,58.3
ZN-05,Cafeteria,common_area,60,2026-07-31 06:00:00,58,96.7
ZN-05,Cafeteria,common_area,60,2026-07-31 06:15:00,54,90.0
ZN-05,Cafeteria,common_area,60,2026-07-31 06:30:00,50,83.3
ZN-05,Cafeteria,common_area,60,2026-07-31 06:45:00,53,88.3
ZN-05,Cafeteria,common_area,60,2026-07-31 07:00:00,60,100.0
ZN-05,Cafeteria,common_area,60,2026-07-31 07:15:00,60,100.0
ZN-05,Cafeteria,common_area,60,2026-07-31 07:30:00,60,100.0
ZN-05,Cafeteria,common_area,60,2026-07-31 07:45:00,56,93.3
ZN-05,Cafeteria,common_area,60,2026-07-31 08:00:00,56,93.3
ZN-05,Cafeteria,common_area,60,2026-07-31 08:15:00,50,83.3
ZN-05,Cafeteria,common_area,60,2026-07-31 08:30:00,49,81.7
ZN-05,Cafeteria,common_area,60,2026-07-31 08:45:00,52,86.7
ZN-05,Cafeteria,common_area,60,2026-07-31 09:00:00,60,100.0
ZN-05,Cafeteria,common_area,60,2026-07-31 09:15:00,57,95.0
ZN-05,Cafeteria,common_area,60,2026-07-31 09:30:00,57,95.0
ZN-05,Cafeteria,common_area,60,2026-07-31 09:45:00,32,53.3
ZN-05,Cafeteria,common_area,60,2026-07-31 10:00:00,47,78.3
ZN-05,Cafeteria,common_area,60,2026-07-31 10:15:00,32,53.3
ZN-05,Cafeteria,common_area,60,2026-07-31 10:30:00,24,40.0
ZN-05,Cafeteria,common_area,60,2026-07-31 10:45:00,28,46.7
ZN-05,Cafeteria,common_area,60,2026-07-31 11:00:00,59,98.3
ZN-05,Cafeteria,common_area,60,2026-07-31 11:15:00,49,81.7
ZN-05,Cafeteria,common_area,60,2026-07-31 11:30:00,46,76.7
ZN-05,Cafeteria,common_area,60,2026-07-31 11:45:00,54,90.0
ZN-05,Cafeteria,common_area,60,2026-07-31 12:00:00,60,100.0
ZN-05,Cafeteria,common_area,60,2026-07-31 12:15:00,59,98.3
ZN-05,Cafeteria,common_area,60,2026-07-31 12:30:00,60,100.0
ZN-05,Cafeteria,common_area,60,2026-07-31 12:45:00,60,100.0
ZN-05,Cafeteria,common_area,60,2026-07-31 13:00:00,60,100.0
ZN-05,Cafeteria,common_area,60,2026-07-31 13:15:00,51,85.0
ZN-05,Cafeteria,common_area,60,2026-07-31 13:30:00,60,100.0
ZN-05,Cafeteria,common_area,60,2026-07-31 13:45:00,58,96.7
ZN-05,Cafeteria,common_area,60,2026-07-31 14:00:00,55,91.7
ZN-05,Cafeteria,common_area,60,2026-07-31 14:15:00,53,88.3
ZN-05,Cafeteria,common_area,60,2026-07-31 14:30:00,60,100.0
ZN-05,Cafeteria,common_area,60,2026-07-31 14:45:00,60,100.0
ZN-05,Cafeteria,common_area,60,2026-07-31 15:00:00,52,86.7
ZN-05,Cafeteria,common_area,60,2026-07-31 15:15:00,27,45.0
ZN-05,Cafeteria,common_area,60,2026-07-31 15:30:00,26,43.3
ZN-05,Cafeteria,common_area,60,2026-07-31 15:45:00,20,33.3
ZN-05,Cafeteria,common_area,60,2026-07-31 16:00:00,17,28.3
ZN-05,Cafeteria,common_area,60,2026-07-31 16:15:00,10,16.7
ZN-05,Cafeteria,common_area,60,2026-07-31 16:30:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-31 16:45:00,8,13.3
ZN-05,Cafeteria,common_area,60,2026-07-31 17:00:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-31 17:15:00,4,6.7
ZN-05,Cafeteria,common_area,60,2026-07-31 17:30:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-31 17:45:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-31 18:00:00,8,13.3
ZN-05,Cafeteria,common_area,60,2026-07-31 18:15:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-31 18:30:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-31 18:45:00,1,1.7
ZN-05,Cafeteria,common_area,60,2026-07-31 19:00:00,2,3.3
ZN-05,Cafeteria,common_area,60,2026-07-31 19:15:00,4,6.7
ZN-05,Cafeteria,common_area,60,2026-07-31 19:30:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-31 19:45:00,2,3.3
ZN-05,Cafeteria,common_area,60,2026-07-31 20:00:00,6,10.0
ZN-05,Cafeteria,common_area,60,2026-07-31 20:15:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-31 20:30:00,3,5.0
ZN-05,Cafeteria,common_area,60,2026-07-31 20:45:00,3,5.0
ZN-05,Cafeteria,common_area,60,2026-07-31 21:00:00,1,1.7
ZN-05,Cafeteria,common_area,60,2026-07-31 21:15:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-31 21:30:00,9,15.0
ZN-05,Cafeteria,common_area,60,2026-07-31 21:45:00,4,6.7
ZN-05,Cafeteria,common_area,60,2026-07-31 22:00:00,1,1.7
ZN-05,Cafeteria,common_area,60,2026-07-31 22:15:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-31 22:30:00,3,5.0
ZN-05,Cafeteria,common_area,60,2026-07-31 22:45:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-31 23:00:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-31 23:15:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-31 23:30:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-07-31 23:45:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-08-01 00:00:00,2,3.3
ZN-05,Cafeteria,common_area,60,2026-08-01 00:15:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-08-01 00:30:00,10,16.7
ZN-05,Cafeteria,common_area,60,2026-08-01 00:45:00,4,6.7
ZN-05,Cafeteria,common_area,60,2026-08-01 01:00:00,2,3.3
ZN-05,Cafeteria,common_area,60,2026-08-01 01:15:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-08-01 01:30:00,8,13.3
ZN-05,Cafeteria,common_area,60,2026-08-01 01:45:00,9,15.0
ZN-05,Cafeteria,common_area,60,2026-08-01 02:00:00,17,28.3
ZN-05,Cafeteria,common_area,60,2026-08-01 02:15:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-08-01 02:30:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-08-01 02:45:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-08-01 03:00:00,9,15.0
ZN-05,Cafeteria,common_area,60,2026-08-01 03:15:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-08-01 03:30:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-08-01 03:45:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-08-01 04:00:00,15,25.0
ZN-05,Cafeteria,common_area,60,2026-08-01 04:15:00,2,3.3
ZN-05,Cafeteria,common_area,60,2026-08-01 04:30:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-08-01 04:45:00,1,1.7
ZN-05,Cafeteria,common_area,60,2026-08-01 05:00:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-08-01 05:15:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-08-01 05:30:00,5,8.3
ZN-05,Cafeteria,common_area,60,2026-08-01 05:45:00,1,1.7
ZN-05,Cafeteria,common_area,60,2026-08-01 06:00:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-08-01 06:15:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-08-01 06:30:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-08-01 06:45:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-08-01 07:00:00,3,5.0
ZN-05,Cafeteria,common_area,60,2026-08-01 07:15:00,16,26.7
ZN-05,Cafeteria,common_area,60,2026-08-01 07:30:00,6,10.0
ZN-05,Cafeteria,common_area,60,2026-08-01 07:45:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-08-01 08:00:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-08-01 08:15:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-08-01 08:30:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-08-01 08:45:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-08-01 09:00:00,6,10.0
ZN-05,Cafeteria,common_area,60,2026-08-01 09:15:00,12,20.0
ZN-05,Cafeteria,common_area,60,2026-08-01 09:30:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-08-01 09:45:00,9,15.0
ZN-05,Cafeteria,common_area,60,2026-08-01 10:00:00,1,1.7
ZN-05,Cafeteria,common_area,60,2026-08-01 10:15:00,5,8.3
ZN-05,Cafeteria,common_area,60,2026-08-01 10:30:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-08-01 10:45:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-08-01 11:00:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-08-01 11:15:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-08-01 11:30:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-08-01 11:45:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-08-01 12:00:00,7,11.7
ZN-05,Cafeteria,common_area,60,2026-08-01 12:15:00,1,1.7
ZN-05,Cafeteria,common_area,60,2026-08-01 12:30:00,5,8.3
ZN-05,Cafeteria,common_area,60,2026-08-01 12:45:00,13,21.7
ZN-05,Cafeteria,common_area,60,2026-08-01 13:00:00,17,28.3
ZN-05,Cafeteria,common_area,60,2026-08-01 13:15:00,7,11.7
ZN-05,Cafeteria,common_area,60,2026-08-01 13:30:00,8,13.3
ZN-05,Cafeteria,common_area,60,2026-08-01 13:45:00,7,11.7
ZN-05,Cafeteria,common_area,60,2026-08-01 14:00:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-08-01 14:15:00,0,0.0
ZN-05,Cafeteria,common_area,60,2026-08-01 14:30:00,3,5.0
ZN-05,Cafeteria,common_area,60,2026-08-01 14:45:00,5,8.3
ZN-05,Cafeteria,common_area,60,2026-08-01 15:00:00,10,16.7
